"project","language","github_repo","repo_id","main_repo","homepage","fetched_at"
"tqdm","python","tqdm/tqdm","36804486","https://github.com/tqdm/tqdm","https://github.com/tqdm/tqdm","2026-05-31T14:41:16+01:00"
"trafficserver","c++","apache/trafficserver","","https://github.com/apache/trafficserver","https://trafficserver.apache.org","2026-05-31T14:41:16+01:00"
"tremor","c++","","","https://gitlab.xiph.org/xiph/tremor.git","https://xiph.org/vorbis/","2026-05-31T14:41:16+01:00"
"trust-dns","rust","hickory-dns/hickory-dns","40389144","https://github.com/hickory-dns/hickory-dns","https://github.com/hickory-dns/hickory-dns","2026-05-31T14:41:16+01:00"
"tslib","javascript","microsoft/tslib","34414315","https://github.com/microsoft/tslib","https://github.com/microsoft/tslib","2026-05-31T14:41:16+01:00"
"ttf-parser","rust","RazrFalcon/ttf-parser","191013541","https://github.com/RazrFalcon/ttf-parser.git","https://github.com/RazrFalcon/ttf-parser","2026-05-31T14:41:16+01:00"
"tungstenite-rs","rust","snapview/tungstenite-rs","85327864","https://github.com/snapview/tungstenite-rs","https://crates.io/crates/tungstenite","2026-05-31T14:41:16+01:00"
"turf","javascript","Turfjs/turf","13301038","https://github.com/Turfjs/turf","https://turfjs.org/","2026-05-31T14:41:16+01:00"
"twelve-monkeys","jvm","haraldk/TwelveMonkeys","","https://github.com/haraldk/TwelveMonkeys","https://github.com/haraldk/TwelveMonkeys","2026-05-31T14:41:16+01:00"
"twitter4j","jvm","Twitter4J/Twitter4J","","https://github.com/Twitter4J/Twitter4J/","https://github.com/Twitter4J/Twitter4J/","2026-05-31T14:41:16+01:00"
"typescript","javascript","microsoft/typescript","20929025","https://github.com/microsoft/typescript","https://www.typescriptlang.org/","2026-05-31T14:41:16+01:00"
"typescript-example","javascript","CodeIntelligenceTesting/jazzer","","https://github.com/CodeIntelligenceTesting/jazzer.js","https://github.com/CodeIntelligenceTesting/jazzer.js","2026-05-31T14:41:16+01:00"
"typing_extensions","python","python/typing_extensions","494077289","https://github.com/python/typing_extensions","https://github.com/python/typing_extensions","2026-05-31T14:41:16+01:00"
"typst","rust","typst/typst","210702427","https://github.com/typst/typst.git","https://typst.app/","2026-05-31T14:41:16+01:00"
"tyrus","jvm","eclipse-ee4j/tyrus","","https://github.com/eclipse-ee4j/tyrus","https://github.com/eclipse-ee4j/tyrus","2026-05-31T14:41:16+01:00"
"u-boot","c","u-boot/u-boot","","https://github.com/u-boot/u-boot","https://u-boot.readthedocs.io/","2026-05-31T14:41:16+01:00"
"u-root","go","u-root/u-root","","https://github.com/u-root/u-root.git","https://u-root.org/","2026-05-31T14:41:16+01:00"
"ua-parser-js","javascript","faisalman/ua-parser-js","3320710","https://github.com/faisalman/ua-parser-js.git","https://github.com/faisalman/ua-parser-js","2026-05-31T14:41:16+01:00"
"uint256","go","holiman/uint256","","https://github.com/holiman/uint256.git","https://github.com/holiman/uint256","2026-05-31T14:41:16+01:00"
"ujson","python","ultrajson/ultrajson","1418941","https://github.com/ultrajson/ultrajson","https://github.com/ultrajson/ultrajson","2026-05-31T14:41:16+01:00"
"unblob","python","onekey-sec/unblob","","https://github.com/onekey-sec/unblob","https://unblob.org","2026-05-31T14:41:16+01:00"
"unbound","c","NLnetLabs/unbound","94195301","https://github.com/NLnetLabs/unbound","https://nlnetlabs.nl/projects/unbound/about/","2026-05-31T14:41:16+01:00"
"underscore","python","doboy/Underscore","","https://github.com/doboy/Underscore","https://github.com/doboy/Underscore","2026-05-31T14:41:16+01:00"
"undertow","jvm","undertow-io/undertow","","https://github.com/undertow-io/undertow","https://github.com/undertow-io/undertow","2026-05-31T14:41:16+01:00"
"unicode-rs","rust","","","https://github.com/unicode-rs","http://unicode-rs.github.io/","2026-05-31T14:41:16+01:00"
"unicorn","c++","unicorn-engine/unicorn","","https://github.com/unicorn-engine/unicorn.git","https://www.unicorn-engine.org","2026-05-31T14:41:16+01:00"
"unirest-java","jvm","Mashape/unirest-java","","https://github.com/Mashape/unirest-java","https://github.com/Mashape/unirest-java","2026-05-31T14:41:16+01:00"
"unit","c","nginx/unit","","https://github.com/nginx/unit","https://unit.nginx.org","2026-05-31T14:41:16+01:00"
"univocity-parsers","jvm","univocity/univocity-parsers","","https://github.com/univocity/univocity-parsers/","https://github.com/univocity/univocity-parsers/","2026-05-31T14:41:16+01:00"
"unsafe-libyaml","rust","dtolnay/unsafe-libyaml","510103717","https://github.com/dtolnay/unsafe-libyaml.git","https://github.com/dtolnay/unsafe-libyaml","2026-05-31T14:41:16+01:00"
"upx","c++","upx/upx","","https://github.com/upx/upx.git","https://upx.github.io/","2026-05-31T14:41:16+01:00"
"uriparser","c++","uriparser/uriparser","116530664","https://github.com/uriparser/uriparser","https://github.com/uriparser/uriparser","2026-05-31T14:41:16+01:00"
"uritemplate","python","python-hyper/uritemplate","10060003","https://github.com/python-hyper/uritemplate","https://github.com/python-hyper/uritemplate","2026-05-31T14:41:16+01:00"
"urlextract","python","lipoja/URLExtract","49364338","https://github.com/lipoja/URLExtract","https://github.com/lipoja/URLExtract","2026-05-31T14:41:16+01:00"
"urllib3","python","urllib3/urllib3","2410676","https://github.com/urllib3/urllib3","https://github.com/urllib3/urllib3","2026-05-31T14:41:16+01:00"
"usbguard","c++","USBGuard/usbguard","","https://github.com/USBGuard/usbguard","https://usbguard.github.io/","2026-05-31T14:41:16+01:00"
"userver","c++","userver-framework/userver","","https://github.com/userver-framework/userver.git","https://userver.tech/","2026-05-31T14:41:16+01:00"
"usrsctp","c++","sctplab/usrsctp","39330705","https://github.com/sctplab/usrsctp","https://github.com/sctplab/usrsctp","2026-05-31T14:41:16+01:00"
"utf8parse","rust","alacritty/vte","68033186","https://github.com/alacritty/vte.git","https://docs.rs/vte/","2026-05-31T14:41:16+01:00"
"utf8proc","c","JuliaStrings/utf8proc","21880375","https://github.com/JuliaStrings/utf8proc","http://juliastrings.github.io/utf8proc/","2026-05-31T14:41:16+01:00"
"util-linux","c","util-linux/util-linux","2339555","https://github.com/util-linux/util-linux","https://github.com/util-linux/util-linux","2026-05-31T14:41:16+01:00"
"uwebsockets","c++","uNetworking/uWebSockets","","https://github.com/uNetworking/uWebSockets.git","https://github.com/uNetworking/uWebSockets","2026-05-31T14:41:16+01:00"
"v8","c++","","","https://chromium.googlesource.com/v8/v8","https://chromium.googlesource.com/v8/v8","2026-05-31T14:41:16+01:00"
"validators","python","python-validators/validators","13642984","https://github.com/python-validators/validators","https://github.com/python-validators/validators","2026-05-31T14:41:16+01:00"
"valijson","c++","tristanpenman/valijson","","https://github.com/tristanpenman/valijson","https://github.com/tristanpenman/valijson","2026-05-31T14:41:16+01:00"
"varnish","c","varnishcache/varnish-cache","","https://github.com/varnishcache/varnish-cache","https://varnish-cache.org/","2026-05-31T14:41:16+01:00"
"vitess","go","vitessio/vitess","","https://github.com/vitessio/vitess","https://github.com/vitessio/vitess","2026-05-31T14:41:16+01:00"
"vlc","c","videolan/vlc","3299208","https://github.com/videolan/vlc","https://github.com/videolan/vlc","2026-05-31T14:41:16+01:00"
"volcano","go","volcano-sh/volcano","","https://github.com/volcano-sh/volcano","https://volcano.sh/","2026-05-31T14:41:16+01:00"
"vorbis","c++","","","https://gitlab.xiph.org/xiph/vorbis.git","https://xiph.org/vorbis/","2026-05-31T14:41:16+01:00"
"vtpm-td","rust","intel/vtpm-td","","https://github.com/intel/vtpm-td.git","https://github.com/intel/vtpm-td","2026-05-31T14:41:16+01:00"
"vulkan-loader","c","khronosgroup/Vulkan-Loader","132043422","https://github.com/khronosgroup/Vulkan-Loader.git","https://github.com/khronosgroup/Vulkan-Loader","2026-05-31T14:41:16+01:00"
"vulnerable-project","c++","google/oss-fuzz","","https://github.com/google/oss-fuzz","https://github.com/google/oss-fuzz","2026-05-31T14:41:16+01:00"
"w3lib","python","scrapy/w3lib","1624565","https://github.com/scrapy/w3lib","https://github.com/scrapy/w3lib","2026-05-31T14:41:16+01:00"
"w3m","c","tats/w3m","16247635","https://github.com/tats/w3m","https://tracker.debian.org/pkg/w3m","2026-05-31T14:41:16+01:00"
"wabt","c++","WebAssembly/wabt","","https://github.com/WebAssembly/wabt","https://github.com/WebAssembly/wabt","2026-05-31T14:41:16+01:00"
"wamr","c","bytecodealliance/wasm-micro-runtime","","https://github.com/bytecodealliance/wasm-micro-runtime.git","https://github.com/bytecodealliance/wasm-micro-runtime","2026-05-31T14:41:16+01:00"
"wasm3","c","wasm3/wasm3","","https://github.com/wasm3/wasm3","https://github.com/wasm3/wasm3","2026-05-31T14:41:16+01:00"
"wasmedge","c++","WasmEdge/WasmEdge","","https://github.com/WasmEdge/WasmEdge.git","https://github.com/WasmEdge/WasmEdge","2026-05-31T14:41:16+01:00"
"wasmer","rust","wasmerio/wasmer","152572186","https://github.com/wasmerio/wasmer","https://github.com/wasmerio/wasmer","2026-05-31T14:41:16+01:00"
"wasmi","rust","wasmi-labs/wasmi","118469706","https://github.com/wasmi-labs/wasmi","https://wasmi-labs.github.io/blog/","2026-05-31T14:41:16+01:00"
"wasmtime","rust","bytecodealliance/wasmtime","101767772","https://github.com/bytecodealliance/wasmtime","https://wasmtime.dev/","2026-05-31T14:41:16+01:00"
"wavpack","c++","dbry/WavPack","13080908","https://github.com/dbry/WavPack.git","http://www.wavpack.com","2026-05-31T14:41:16+01:00"
"wazuh","c","wazuh/wazuh","","https://github.com/wazuh/wazuh","https://wazuh.com/","2026-05-31T14:41:16+01:00"
"websocket-client","python","websocket-client/websocket-client","1202362","https://github.com/websocket-client/websocket-client","https://github.com/websocket-client/websocket-client","2026-05-31T14:41:16+01:00"
"websockets","python","aaugustin/websockets","","https://github.com/aaugustin/websockets","https://websockets.readthedocs.io/","2026-05-31T14:41:16+01:00"
"weechat","","weechat/weechat","","https://github.com/weechat/weechat","https://github.com/weechat/weechat","2026-05-31T14:41:16+01:00"
"wget","c++","","","https://git.savannah.gnu.org/git/wget.git","https://www.gnu.org/software/wget/","2026-05-31T14:41:16+01:00"
"wget2","c++","","","https://gitlab.com/gnuwget/wget2.git","https://gitlab.com/gnuwget/wget2","2026-05-31T14:41:16+01:00"
"wheel","python","pypa/wheel","98346885","https://github.com/pypa/wheel","https://github.com/pypa/wheel","2026-05-31T14:41:16+01:00"
"wireshark","c++","","","https://gitlab.com/wireshark/wireshark","https://www.wireshark.org","2026-05-31T14:41:16+01:00"
"woff2","c++","google/woff2","24993103","https://github.com/google/woff2","https://github.com/google/woff2","2026-05-31T14:41:16+01:00"
"wolfmqtt","c","wolfSSL/wolfMQTT","","https://github.com/wolfSSL/wolfMQTT","https://www.wolfssl.com/products/wolfmqtt/","2026-05-31T14:41:16+01:00"
"wolfssl","c++","wolfssl/wolfssl","","https://github.com/wolfssl/wolfssl","https://www.wolfssl.com/","2026-05-31T14:41:16+01:00"
"woodstox","jvm","FasterXML/woodstox","","https://github.com/FasterXML/woodstox","https://github.com/FasterXML/woodstox","2026-05-31T14:41:16+01:00"
"wpantund","c++","openthread/wpantund","","https://github.com/openthread/wpantund","https://github.com/openthread/wpantund","2026-05-31T14:41:16+01:00"
"wt","c++","emweb/wt","","https://github.com/emweb/wt","https://www.webtoolkit.eu/wt","2026-05-31T14:41:16+01:00"
"wtforms","python","wtforms/wtforms","","https://github.com/wtforms/wtforms","https://github.com/wtforms/wtforms","2026-05-31T14:41:16+01:00"
"wuffs","c++","google/wuffs","","https://github.com/google/wuffs.git","https://github.com/google/wuffs","2026-05-31T14:41:16+01:00"
"wxwidgets","c++","wxWidgets/wxWidgets","1764646","https://github.com/wxWidgets/wxWidgets.git","https://www.wxwidgets.org/","2026-05-31T14:41:16+01:00"
"xbps","c","void-linux/xbps","","https://github.com/void-linux/xbps","https://github.com/void-linux/xbps","2026-05-31T14:41:16+01:00"
"xen","c","","","https://xenbits.xen.org/git-http/xen.git","https://xenproject.org","2026-05-31T14:41:16+01:00"
"xerces","jvm","","","http://svn.apache.org/repos/asf/xerces/java/trunk","https://xerces.apache.org/index.html","2026-05-31T14:41:16+01:00"
"xerces-c","c++","","","https://svn.apache.org/repos/asf/xerces/c/trunk","https://xerces.apache.org/","2026-05-31T14:41:16+01:00"
"xlrd","python","python-excel/xlrd","3645885","https://github.com/python-excel/xlrd","https://github.com/python-excel/xlrd","2026-05-31T14:41:16+01:00"
"xlsxwriter","python","jmcnamara/XlsxWriter","7433211","https://github.com/jmcnamara/XlsxWriter.git","https://xlsxwriter.readthedocs.io/","2026-05-31T14:41:16+01:00"
"xmlbeans","jvm","apache/xmlbeans","","https://github.com/apache/xmlbeans","https://xmlbeans.apache.org/","2026-05-31T14:41:16+01:00"
"xmldom","javascript","xmldom/xmldom","229145432","https://github.com/xmldom/xmldom.git","https://github.com/xmldom/xmldom","2026-05-31T14:41:16+01:00"
"xmlpull","jvm","xmlpull-org/xmlpull-api-v1","","https://github.com/xmlpull-org/xmlpull-api-v1.git","https://github.com/xmlpull-org/xmlpull-api-v1","2026-05-31T14:41:16+01:00"
"xmlsec","c++","lsh123/xmlsec","50599822","https://github.com/lsh123/xmlsec","https://www.aleksey.com/xmlsec/","2026-05-31T14:41:16+01:00"
"xmltodict","python","martinblech/xmltodict","4053456","https://github.com/martinblech/xmltodict.git","https://github.com/martinblech/xmltodict","2026-05-31T14:41:16+01:00"
"xmlunit","jvm","xmlunit/xmlunit","","https://github.com/xmlunit/xmlunit.git","https://github.com/xmlunit/xmlunit","2026-05-31T14:41:16+01:00"
"xnio-api","jvm","eclipse-ee4j/jax-rpc-ri","","https://github.com/eclipse-ee4j/jax-rpc-ri.git","https://github.com/eclipse-ee4j/jax-rpc-ri","2026-05-31T14:41:16+01:00"
"xnnpack","c++","google/XNNPACK","208364128","https://github.com/google/XNNPACK","https://github.com/google/XNNPACK","2026-05-31T14:41:16+01:00"
"xnu","c","googleprojectzero/SockFuzzer","","https://github.com/googleprojectzero/SockFuzzer","https://opensource.apple.com/","2026-05-31T14:41:16+01:00"
"xpdf","c++","","","","https://www.xpdfreader.com/","2026-05-31T14:41:16+01:00"
"xs","c","Moddable-OpenSource/moddable","","https://github.com/Moddable-OpenSource/moddable.git","https://github.com/Moddable-OpenSource/moddable","2026-05-31T14:41:16+01:00"
"xstream","jvm","x-stream/xstream","","https://github.com/x-stream/xstream.git","http://x-stream.github.io/","2026-05-31T14:41:16+01:00"
"xvid","c++","","","http://svn.xvid.org/trunk","https://www.xvid.com/","2026-05-31T14:41:16+01:00"
"xz","c++","tukaani-project/xz","553665726","https://github.com/tukaani-project/xz.git","https://tukaani.org/xz/","2026-05-31T14:41:16+01:00"
"xz-java","jvm","tukaani-project/xz-java","","https://github.com/tukaani-project/xz-java","https://tukaani.org/xz/java.html","2026-05-31T14:41:16+01:00"
"yajl-ruby","c++","brianmario/yajl-ruby","","https://github.com/brianmario/yajl-ruby","https://github.com/brianmario/yajl-ruby","2026-05-31T14:41:16+01:00"
"yaml-cpp","c++","jbeder/yaml-cpp","","https://github.com/jbeder/yaml-cpp","https://codedocs.xyz/jbeder/yaml-cpp/index.html","2026-05-31T14:41:16+01:00"
"yamlbeans","jvm","EsotericSoftware/yamlbeans","","https://github.com/EsotericSoftware/yamlbeans/","https://github.com/EsotericSoftware/yamlbeans/","2026-05-31T14:41:16+01:00"
"yara","c++","VirusTotal/yara","7037996","https://github.com/VirusTotal/yara.git","http://virustotal.github.io/yara/","2026-05-31T14:41:16+01:00"
"yarl","python","aio-libs/yarl","64756820","https://github.com/aio-libs/yarl","https://github.com/aio-libs/yarl","2026-05-31T14:41:16+01:00"
"ygot","go","openconfig/ygot","","https://github.com/openconfig/ygot","https://github.com/openconfig/ygot","2026-05-31T14:41:16+01:00"
"yoga","c++","facebook/yoga","","https://github.com/facebook/yoga","https://yogalayout.dev/","2026-05-31T14:41:16+01:00"
