repo,2021,2022,2023,2024,2025,2021-2025
mvp/uhubctl,8809,7239,10000,6108,8809,7951
mwh/dragon,3373,2778,,8025,10000,1882
mydumper/mydumper,8203,8481,8270,8602,8806,8485
mykter/afl-training,10000,10000,,,,10000
myscale/myscaledb,10000,10000,1349,2440,,1808
mysensors/mysensors,1358,938,1600,10000,5904,1841
mysql/mysql-server,470,693,656,561,495,499
mysticatea/abort-controller,,,,,,8092
mysticatea/event-target-shim,,,,,,8072
mytechnotalent/hacking-windows,10000,10000,,,10000,10000
myzxcg/realblindingedr,,,,10000,,10000
mz-automation/libiec61850,8842,8859,8937,9528,5139,8039
mzzopublic/c,,,,,,
n0b0dycn/redis-rogue-server,,10000,,,,10000
n0xa/m5stick-nemo,,,8945,2379,10000,5027
n64decomp/mk64,2950,3756,2726,3788,2556,2302
n64decomp/sm64,,,10000,,,10000
n64recomp/n64recomp,,10000,9232,2978,4069,4918
nadrin/pbr,,,,,,
naelstrof/maim,3400,2653,3333,5000,2593,822
nagiosenterprises/nagioscore,3333,2449,3219,2539,2346,1261
nagyd/sdlpop,5907,3848,6304,2901,10000,4675
nalgeon/sqlean,9388,7474,8885,7733,8189,8536
namazso/openhashtab,5171,3578,5296,2066,7932,4857
namazso/secureuxtheme,10000,3672,4740,6860,10000,5958
namhyung/uftrace,3130,2181,2453,4963,5967,2550
nanocomp/meep,2774,2516,3991,4963,4573,3135
nanocurrency/nano-node,2237,1917,2980,4351,8154,2869
nanomq/nanomq,3512,2697,1559,2604,6450,1914
nanomsg/nanomsg,2000,8200,4815,10000,7222,3388
nanomsg/nng,6363,3765,5502,9512,8325,8408
nanopb/nanopb,4210,7738,2231,1550,3733,3754
nanovms/nanos,3332,4204,5241,8573,9168,4213
narzoul/ddrawcompat,10000,10000,10000,10000,10000,10000
nasa-sw-vnv/ikos,2544,5972,7107,5781,,3129
nasa/astrobee,2448,2078,2344,2751,5556,2041
nasa/fprime,2307,2161,2384,1808,1549,1440
natlabrockies/energyplus,886,837,1131,1345,1113,748
natrongithub/natron,6215,5589,3983,3169,3854,4672
nature-lang/nature,10000,10000,10000,9720,7462,9260
nba-emu/nanoboyadvance,9326,9496,9313,4689,6116,8836
ncbi/sra-tools,3560,2834,2558,3266,3131,2680
nccgroup/socksoverrdp,10000,,,,,10000
ncine/ncine,10000,10000,10000,10000,10000,10000
ncmpcpp/ncmpcpp,5432,2000,,5499,6250,4637
ncopa/su-exec,,,,,10000,10000
ndeadly/missioncontrol,8751,9341,9661,10000,9460,9178
ndevilla/iniparser,3750,5556,5556,8792,10000,7982
ndrplz/self-driving-car,,,,,,
neargye/magic_enum,5499,5601,4432,2889,2562,4509
neargye/nameof,,,,,,
ned14/llfio,10000,7759,7811,8180,8756,8770
nefarius/dshidmini,8068,7832,10000,6711,8828,7571
nefarius/hidhide,6069,6644,9160,8935,10000,7781
neka-nat/cupoch,9543,9565,9224,10000,7222,9436
nelarius/imnodes,4106,7562,,5400,10000,4133
nelhage/reptyr,1735,4400,6543,,5000,1956
nem0/lumixengine,9675,9900,9728,9647,9496,9698
nem0/openfbx,10000,2778,6626,2854,5938,4313
nemtrif/utfcpp,6600,7812,4480,,7924,6076
neomutt/neomutt,5668,4353,4249,4479,6286,4784
neonious/lowjs,,,,,,
nerdlang/nerd,6250,10000,,,,6800
nesbox/tic-80,5866,1855,1571,1560,1152,1817
netblue30/firejail,1533,2741,4507,4990,4876,2544
netdata/netdata,1704,1135,1102,2105,1801,1380
netease-im/nim_duilib_framework,10000,10000,,10000,,3333
netero1010/edrsilencer,,,5000,10000,,4400
netflix/bpftop,,,,7760,4847,7009
netflix/dynomite,10000,10000,,,,5556
netflix/vmaf,,,,,,3423
nethack/nethack,3866,3000,3939,3409,5504,3611
netsniff-ng/netsniff-ng,3400,5556,,6250,6600,2675
netwarm007/gameenginefromscratch,10000,10000,10000,,,10000
networkupstools/nut,8736,8714,8835,7299,7997,8211
networkx/networkx,,,,,,
neu-rah/arduinomenu,3750,5000,10000,5556,,1400
neurobin/shc,5000,,10000,,,3333
neutralinojs/neutralinojs,,,,,,
neutrinolabs/xrdp,3719,4573,4200,4037,8033,4536
nevcairiel/lavfilters,8482,8698,10000,10000,10000,9239
nevermindzzt/letter-shell,7659,10000,8472,10000,,8121
newaetech/chipwhisperer,4729,5955,4406,4366,4651,4464
newsboat/newsboat,3354,2355,2319,2445,2805,2525
next-flip/momentum-firmware,,5386,8213,2517,2399,3587
nextcloud/desktop,2398,2755,3745,3961,1768,2443
nfc-tools/libnfc,2562,,5000,1875,10000,1488
nfc-tools/mfcuk,,,,,,
nfc-tools/mfoc,,,10000,,,10000
nfrechette/acl,9399,9829,9620,9509,10000,9681
nfs-ganesha/nfs-ganesha,3078,4106,2124,1253,1059,1627
nghttp2/nghttp2,9127,9263,9189,8256,9054,8729
nginx/nginx,2375,2689,3211,3019,3967,2308
nginx/njs,8347,7806,7599,8581,5882,7566
ngs-lang/ngs,6239,3842,9841,9651,9556,4125
ngt-labs/ngt,7963,8010,9201,6775,7479,7766
ngtcp2/nghttp3,9334,9204,8933,7077,8116,8352
ngtcp2/ngtcp2,9218,8917,8656,8776,8561,8810
nheko-reborn/nheko,2770,2554,3127,2463,4468,2717
nholthaus/units,,2653,10000,1837,2000,850
nicbarker/clay,,,,5488,2850,3598
nicholas3388/luanode,,,10000,10000,,10000
nickbnf/glogg,,,,,,
nickrehm/drehmflight,10000,10000,3333,10000,10000,8648
nicohood/hid,4053,5556,,,,3813
nicolasff/webdis,5200,6543,7123,10000,10000,4893
nicolo-ribaudo/babel-preset-current-node-syntax,,,,,,8289
nidium/nidium,,,,,,
niedev/rtranslator,5703,10000,10000,6732,8528,6730
niessner/bundlefusion,,,,,,
niessner/matterport,10000,10000,10000,,10000,6800
nigels-com/glew,3500,1528,1641,5556,10000,4096
nightdive-studio/shockmac,,,,,,
nihui/opencv-mobile,9770,10000,9500,7245,8437,8893
nihui/realsr-ncnn-vulkan,,,,,,
nihui/rife-ncnn-vulkan,8893,10000,,,,9460
nihui/waifu2x-ncnn-vulkan,7812,8025,,,5556,6660
niklasso/minisat,,,,,,
nillerusr/source-engine,7691,4622,7023,,10000,5493
ninia/jep,4157,5078,7037,6458,10000,5514
ninja-build/ninja,,,,,,
nisargjhaveri/wirelessandroidautodongle,,,8972,7999,5306,8197
nitroshare/nitroshare-desktop,,,,,10000,10000
nitrux/maui-shell,4897,3717,5611,5000,,4313
nix-community/nixd,,,8515,8439,4003,8206
nixos/nix,3083,2291,1558,1663,1675,1464
nixos/patchelf,2527,4633,2397,3156,6938,1769
njh/ethercard,10000,,,,,10000
nju-projectn/nemu,7618,6869,2042,4238,3750,4954
nkolban/esp32-snippets,,,,,,
nlnetlabs/unbound,5236,3759,3861,5176,4609,6723
nlohmann/json,6772,4006,2675,6219,6655,4968
nmap/ncrack,7083,10000,,,,6544
nmap/nmap,9817,10000,10000,10000,10000,9976
nmap/npcap,8645,8856,4799,4719,8711,7540
nmathewson/libevent_obsolete,,,,,,
nmikhailov/validity90,,,,,,
nmoehrle/mvs-texturing,5000,10000,,10000,,2800
nmrugg/stockfish.js,10000,5000,8347,10000,9643,9326
nmslib/hnswlib,1480,1446,1488,10000,,795
nmslib/nmslib,7695,10000,,,,7984
nmwsharp/geometry-central,,,,,,
nmwsharp/polyscope,8492,3254,9317,7118,8790,8447
nndeploy/nndeploy,,,5473,4066,4163,4090
no-chicken/ov-watch,,,10000,10000,10000,10000
node-fetch/fetch-blob,,,,,,2229
node-fetch/node-fetch,,,,,,598
node-hid/node-hid,6250,6712,4078,4200,10000,4876
node-inspector/v8-profiler,,,,,,
node-on-mobile/node-on-android,,,,,,
node-webrtc/node-webrtc,5000,,,3750,,2222
nodeca/argparse,,,,,,474
nodeca/js-yaml,,,,,,1112
nodeca/pako,,,,,,102
nodegui/nodegui,5032,9244,8384,7485,4600,6637
nodejs/llnode,4400,4225,,,,3635
nodejs/nan,4000,2143,1875,7521,2793,2793
nodejs/node,1025,471,556,557,586,200
nodejs/node-addon-api,917,1456,1317,3262,1479,892
nodejs/node-addon-examples,2099,3061,1528,6250,1562,750
nodejs/readable-stream,,,,,,1809
nodejs/string_decoder,,,,,,3801
nodejs/undici,,,,,,1759
nodelib/nodelib,,,,,,9755
nodemcu/nodemcu-firmware,1648,2066,5000,2083,10000,1743
noisebynorthwest/php-spx,6735,5425,3787,6980,4195,3414
nokiatech/heif,,,,,,
nomacs/nomacs,10000,4225,4764,2368,6207,4048
nomic-ai/gpt4all,,,2374,3540,6037,2218
nonstriater/learn-algorithms,10000,,,,10000,10000
norbyte/bg3se,10000,,8823,8480,9953,9154
norlab-ulaval/libpointmatcher,1413,4757,5030,4758,10000,2933
notepad-plus-plus/notepad-plus-plus,2003,1687,1497,1711,1671,1655
nothings/stb,5247,10000,10000,4141,4215,3984
notselwyn/cve-2024-1086,,,,8756,,8756
novak-99/mlpp,10000,9159,,,,9767
novum/vkquake,3978,3475,2640,3990,5406,2310
nowsecure/fsmon,5062,,10000,4286,8580,4733
npm/abbrev-js,,,,,,1410
npm/cacache,,,,,,3565
npm/hosted-git-info,,,,,,1072
npm/inflight,,,,,,2175
npm/ini,,,,,,1288
npm/json-parse-even-better-errors,,,,,,1090
npm/mute-stream,,,,,,922
npm/node-semver,,,,,,2472
npm/node-which,,,,,,3465
npm/nopt,,,,,,1239
npm/normalize-package-data,,,,,,1433
npm/ssri,,,,,,1869
npm/unique-slug,,,,,,802
npm/wrappy,,,,,,2578
npm/write-file-atomic,,,,,,946
nrf24/rf24,8212,5175,4133,6050,6633,6536
nrfconnect/sdk-nrf,301,262,290,226,366,184
nsf/termbox,,,,,,
nst/jsontestsuite,7222,,5000,3750,,2361
ntop/n2n,4105,3951,7968,,10000,4171
ntop/ndpi,4207,2995,3109,3223,4165,3208
ntop/pf_ring,8569,8365,7973,8731,8704,8460
ntquery/scylla,,,,,,
nuand/bladerf,4567,5285,7455,8451,3613,5835
nucleic/kiwi,,,,,,
nukem9/dlssg-to-fsr3,,,10000,10000,10000,10000
nullptrlabs/pgmodeler,9550,10000,9936,9955,10000,9923
numberwolf/h265web.js,10000,5210,10000,,5000,7336
numpy/numpy,1119,1484,1009,985,1715,510
numpy/x86-simd-sort,,,,,,
numworks/epsilon,2580,1970,2725,2366,2046,1261
nurupo/vlc-pause-click-plugin,10000,8347,10000,10000,10000,9556
nuta/operating-system-in-1000-lines,,,6294,8133,2589,4227
nuttyartist/notes,9636,1749,4604,3625,4068,2982
nuvious/pam-duress,4675,4583,5556,5000,6250,3536
nv/cssom,,,,,,5265
nvidia-ai-iot/deepstream_reference_apps,5800,3689,3956,3265,6089,2934
nvidia-ai-iot/redtail,,,,,,
nvidia-isaac-ros/isaac_ros_visual_slam,5556,5800,6250,6250,10000,4740
nvidia-isaac/cuvslam,,,,10000,5000,3878
nvidia-isaac/nvblox,,5069,5938,6250,5200,2457
nvidia-merlin/hugectr,1180,706,1214,2852,3750,711
nvidia-omniverse/physx,,1429,2812,3827,2893,2229
nvidia-rtx/nvrhi,9132,2855,5507,3951,3479,3965
nvidia/cccl,8910,7819,2000,1341,1051,982
nvidia/cuda-samples,9003,6543,10000,7482,4263,3269
nvidia/cudalibrarysamples,2892,2583,1269,1029,721,587
nvidia/cutlass,1628,1410,1064,595,940,808
nvidia/dali,1842,1253,1624,1747,2327,1547
nvidia/dlss,10000,5918,10000,5556,6800,7366
nvidia/fastertransformer,3368,5666,3012,,,3960
nvidia/gdrcopy,9462,5938,7585,4785,6744,7242
nvidia/libnvidia-container,4729,6289,8047,3912,6719,5043
nvidia/matx,8169,4718,4113,3444,3177,3783
nvidia/nccl,2449,3856,4375,4722,2674,2230
nvidia/open-gpu-doc,5803,3750,10000,4876,4286,3137
nvidia/open-gpu-kernel-modules,,2033,3906,6358,4550,2288
nvidia/stdexec,2920,2664,3603,5098,4207,3091
nvidia/tensorrt,3510,1356,1111,1418,1500,1269
nvidiagameworks/falcor,2800,7551,6886,2500,10000,4241
nvidiagameworks/physx,10000,10000,,,,5556
nvidiagameworks/physx-3.4,,,,,,
nvim-telescope/telescope-fzf-native.nvim,7323,3702,6250,2800,4400,5069
nvlabs/gr00t-wholebodycontrol,,,,,4400,4400
nvlabs/nvdiffrast,8025,10000,5000,10000,3765,4694
nvlabs/tiny-cuda-nn,10000,8136,6659,3878,4467,7579
nvpro-samples/vk_mini_path_tracer,4306,5556,4321,10000,,3717
nvpro-samples/vk_raytracing_tutorial_khr,5137,3600,1975,3750,9260,4459
nvzqz/static-assertions,,,,,,9257
nvzqz/static-assertions-rs,,,,,,9257
nyamisty/altserver-linux,,10000,,,,10000
nyanmisaka/ffmpeg-rockchip,10000,10000,3719,7587,10000,7150
nytrorst/shellcodecompiler,,,10000,,,10000
o-gs/dji-firmware-tools,8981,2500,9692,6800,7948,9190
o0o0o0o0o0o0o/image-processing-from-scratch,,,,10000,,10000
o3de/o3de,279,312,431,700,1011,232
oaid/tengine,1097,775,2500,10000,,977
oaid/tenginekit,3549,,,,,3549
oatpp/oatpp,2836,1837,3382,8655,2231,2455
oauthlib/oauthlib,,,,,,1247
obdev/v-usb,,,,,,
obko/stm32-cmake,3221,3011,2827,7734,10000,1446
oblitum/interception,10000,,,,,10000
obsproject/obs-studio,999,772,980,952,1062,622
obsproject/obs-websocket,9307,4580,1903,4883,2099,6785
oceanbase/miniob,10000,5996,4761,2545,1837,3057
oceanbase/oceanbase,940,377,159,132,151,121
oceanbase/seekdb,,,,,1987,1987
oclint/oclint,10000,10000,,10000,,10000
ocornut/imgui,7120,7373,8680,8646,8837,8299
ocornut/imgui_club,4815,10000,10000,4618,8200,5151
octalmage/robotjs,5000,,,,,5000
octokit/openapi-types.ts,,,,,,1102
octokit/types.ts,,,,,,816
octomap/octomap,2426,1605,2000,1429,3772,1473
odriverobotics/odrive,2543,2984,5556,10000,,2492
odygrd/quill,5567,8859,8317,9423,5527,7883
oerg866/win98-quickinstall,,,9862,10000,10000,9929
oetiker/rrdtool-1.x,1982,2734,1765,1607,1667,1474
official-pikafish/pikafish,1014,815,3728,1828,1181,1047
official-stockfish/stockfish,1014,1080,652,814,998,538
ogrecave/ogre,8908,8081,7084,7747,7190,7963
ogrecave/ogre-next,6062,5609,7332,4437,5111,5630
oguzhaninan/stacer,1528,5102,10000,,,1300
ohf-voice/piper1-gpl,,,,,9454,9454
ohler55/oj,4465,2388,3001,3195,2911,2956
ohpe/juicy-potato,10000,,,,,10000
oisf/suricata,1625,2205,2726,1816,1883,1947
okbob/pspg,9714,9384,8864,7899,9060,9419
olde-skuul/doom3do,,,,,,
olikraus/u8g2,7843,8122,7662,7198,7427,7715
olikraus/u8glib,10000,10000,,,,5556
olimex/olinuxino,7093,8200,10000,5385,10000,7468
olive-editor/olive,7487,8036,8336,8145,,7577
omerya/invisi-shell,,,,,,
omnigres/omnigres,,10000,8372,8413,8858,8526
omnirom/android_bootable_recovery,,,,,,
omote-community/omote-firmware,,,6749,6749,5042,4886
ompl/ompl,5276,1001,1998,1395,2095,1254
oneapi-src/oneapi-samples,606,687,540,2236,5062,542
oneflow-inc/oneflow,1624,804,883,1525,3573,1206
onelonecoder/javidx9,,10000,10000,10000,10000,10000
onelonecoder/olcnes,10000,,10000,,,10000
onelonecoder/olcpixelgameengine,10000,6828,4321,4876,5537,6219
onemoregres/screentranslator,10000,10000,10000,,10000,10000
onetrueawk/awk,3636,3120,3878,4631,8580,3699
onionui/onion,10000,2832,3220,1592,3080,2064
onlytailei/cpprobotics,,,5556,,,5556
onnx/onnx-tensorrt,8075,5200,3554,2959,8200,5736
onnxsim/onnxsim,6599,7868,9204,5938,7645,6934
oozcitak/xmlbuilder-js,,,,,,8068
op-tee/optee_os,1206,1141,1363,1305,879,1013
opa334/dopamine,,,10000,5664,8139,5902
open-cascade-sas/occt,6611,2216,2824,5587,6237,3079
open-license-manager/licensecc,8496,,,,,8496
open-mpi/ompi,775,959,1024,1180,1722,767
open-quantum-safe/liboqs,1960,1870,1619,1448,793,979
open-sdr/openwifi,8498,8643,9103,6913,8309,8531
open-smartwatch/open-smartwatch-os,2954,3434,6240,5859,5660,3027
open-source-parsers/jsoncpp,2014,,,4397,2222,2525
open-telemetry/opentelemetry-cpp,1828,2008,1687,1542,1856,1206
open-telemetry/opentelemetry-js,,,,,,424
open-telemetry/opentelemetry-js-contrib,,,,,,421
open-telemetry/opentelemetry-python,,,,,,346
open-telemetry/opentelemetry-python-contrib,,,,,,367
open-watcom/open-watcom-v2,9954,9822,9046,9172,9622,9538
open5gs/open5gs,7138,4056,3734,4131,4752,4514
open62541/open62541,4406,5253,6297,6364,5845,5661
openai/procgen,10000,5556,,,,5781
openai/retro,10000,,10000,,,5000
openalpr/openalpr,,,,,,
openappsec/openappsec,,2507,5328,4801,5730,3299
openatomfoundation/pikiwidb,,,,,,
openbabel/openbabel,1258,1545,1944,2099,,922
openblack/openblack,5408,6771,6529,5920,9050,6197
openboard-org/openboard,4769,4535,5445,3707,4529,4396
openboardview/openboardview,6458,5479,9260,10000,6792,6717
openbsd/src,566,888,1241,1290,947,920
opencpn/opencpn,7655,5880,5157,2918,3646,4080
openctp/openctp,,,,,9535,9535
opencurve/curve,991,858,993,,,747
opencv/opencv,4777,2142,2645,3569,4128,2103
opencv/opencv_contrib,801,1364,2136,1114,1988,872
opendds/opendds,1475,1747,1721,2073,3618,1452
opendriver2/redriver2,9760,10000,10000,10000,10000,9832
opendune/opendune,10000,10000,,4688,,6621
openenclave/openenclave,1055,1455,2987,2023,2665,1202
openepaperlink/openepaperlink,,10000,2507,1894,2276,1949
openethercatsociety/soem,1696,2653,5556,1531,9144,4199
openfheorg/openfhe-development,1953,1788,2211,2413,1955,1864
openfoam/openfoam-dev,,,,,,
openframeworks/openframeworks,4821,2232,2068,2190,3693,2085
opengene/fastp,8516,2000,2153,2969,8329,5878
opengenus/cosmos,5884,7856,10000,10000,,6822
opengisch/qfield,3668,4279,5210,4175,5525,4328
opengl-tutorials/ogl,,10000,,5000,,3750
openglredbook/examples,,,,,,
openhantek/openhantek6022,,,,,,
openhd/openhd,2996,7861,6438,4739,9478,6463
openhmd/openhmd,2800,,10000,10000,10000,1875
openidc/mod_auth_openidc,7663,8727,9209,9422,9532,8987
openintelwireless/intelbluetoothfirmware,6691,5822,10000,8200,,6833
openintelwireless/itlwm,9345,9582,10000,10000,,9524
openipc/firmware,6400,2360,2653,3759,2927,1857
openjdk/jfx,2490,2031,1888,2424,1956,2038
openkinect/libfreenect,10000,10000,5833,,,6886
openkinect/libfreenect2,,,,,,
openloco/openloco,3399,3327,2292,3044,2205,2548
openmathlib/openblas,6584,6946,6750,6954,6948,6817
openmined/tenseal,,,,,,
openmm/openmm,5504,6354,4474,3873,3708,4389
openmv/openmv,5565,7569,5391,5644,5304,5638
openmvg/openmvg,5880,2400,3290,2308,2245,3543
openmw/openmw,1342,1615,1413,1359,1691,1296
openni/openni,,,,,,
opennjet/opennjet,,10000,6280,8974,10000,5436
opennmt/ctranslate2,9490,9623,7123,5322,2050,7379
openocd-org/openocd,2768,2497,1657,2471,2301,2169
openppl/ppl.nn,,,,,,
openprinting/cups,4446,3293,3217,5751,3191,3688
openrazer/openrazer,3053,5314,5139,3997,5866,4658
openrc/openrc,4980,1636,2569,3131,3922,1786
openrct2/openrct2,1831,1477,1473,1475,1763,1238
openresty/echo-nginx-module,10000,6250,10000,10000,10000,4400
openresty/headers-more-nginx-module,10000,3333,2188,10000,6296,2899
openresty/lua-nginx-module,1755,2358,2395,2033,3628,2058
openresty/luajit2,2041,2500,3000,3750,10000,1717
openresty/openresty,7384,3600,5754,4974,5288,3462
opensc/opensc,1959,3135,2206,1999,2463,1910
openscad/openscad,2468,2889,2232,2236,1891,1787
openscenegraph/openscenegraph,5170,10000,,,,5460
openshot/libopenshot,3873,7709,8330,7188,9256,4373
openshwprojects/openbk7231t_app,,4519,8401,6187,3706,5645
opensips/opensips,2062,1671,1465,1913,1565,1567
openssh/openssh-portable,4703,4535,4419,4760,4373,4429
openssl/openssl,1404,1052,1688,798,859,630
openstarbound/openstarbound,,,9119,5524,2545,4476
openstf/minicap,,,,,,
openstickcommunity/gp2040-ce,6410,1230,1075,1216,1920,963
opensuse/ca-certificates,,,,,,2131
opensuse/snapper,6568,5096,4828,5424,3060,4122
openthread/openthread,1400,2360,2805,3093,3436,2356
opentoonz/opentoonz,4512,3060,2408,1950,4071,1682
opentrack/opentrack,7923,8536,3969,3977,7206,6497
openttd/openttd,1494,1525,2202,2413,2673,1787
opentx/opentx,3894,4425,8980,10000,10000,4681
openucx/ucx,3209,3107,3135,2215,1695,2713
openvenues/libpostal,2000,2000,2158,2778,5444,2184
openvinotoolkit/openvino,418,274,312,243,303,212
openvpn/openvpn,3034,1876,1950,1979,2004,1616
openvpn/openvpn-gui,3447,5211,3214,4167,2370,3346
openvpn/openvpn3,1969,2111,2330,1229,1678,1275
openvr-advanced-settings/openvr-advancedsettings,3333,2099,4200,8025,,3319
openvswitch/ovs,1203,1267,1363,1871,1444,1288
openwall/john,4092,2939,4358,4534,4518,3328
openwebf/webf,3754,2500,5120,5881,4561,3307
openwrt/openwrt,503,466,514,458,465,389
openxcom/openxcom,3155,2653,4043,7551,2975,3440
openxla/xla,1085,1229,1174,585,1123,575
openxray/xray-16,6435,6777,5060,8450,7645,6476
openzfs/zfs,2198,2079,909,2769,2145,1056
openzfsonwindows/zfsin,4286,10000,,,,3438
openzwave/open-zwave,,,,,,
opsengine/cpulimit,,,,,,
optiboot/optiboot,4551,3750,,5000,10000,4075
optiscaler/optiscaler,,,,,,
oracle/bpftune,10000,10000,9372,8651,8814,9361
oracle/graaljs,1009,708,1204,1042,956,848
orangeduck/cello,10000,,,10000,,10000
orangeduck/corange,,5000,,,,5000
orangeduck/mpc,5556,10000,5139,,10000,2803
orangeduck/tgc,,,5000,,,5000
orbitersim/orbiter,5402,3798,6285,1842,3633,2024
orcaslicer/orcaslicer,1420,2500,808,1107,871,549
oreillymedia/learning-opencv-3_examples,,,,,,
organicmaps/organicmaps,2401,1898,1209,1002,1097,1192
originq/qpanda-2,8156,4733,10000,,,6480
orioledb/orioledb,,4217,4358,2896,2178,3045
orlp/pdqsort,10000,,,,,10000
orx/orx,9119,9600,6387,7628,9226,8221
osgeo/gdal,7281,7940,7400,7791,7867,7645
osgeo/grass,1011,1079,875,1044,886,697
osgeo/proj,4944,4135,5549,5394,5066,4927
osm2pgsql-dev/osm2pgsql,6765,6348,7608,8268,5899,6848
osmc/osmc,3325,6460,6255,5620,6495,4649
osqp/osqp,3651,6689,7828,7005,2687,4126
osquery/osquery,1412,2664,3376,1592,2483,1552
ossec/ossec-hids,2099,5556,10000,5200,10000,2741
ossia/score,9615,9196,9918,9711,9689,9600
ossrs/srs,8580,7187,2151,3640,2827,5410
ostreedev/ostree,3041,2886,4557,2776,4794,3363
osxfuse/sshfs,,,,,,
otem/raspberry-pi-looper-synth-drum-thing,,,,,,
otland/forgottenserver,875,872,1773,1341,1418,858
otterbrowser/otter-browser,9903,9904,10000,9492,9947,9848
otya128/winevdm,4988,5837,6343,8424,9592,5774
outflanknl/c2-tool-collection,,10000,7025,,,8628
outflanknl/dumpert,10000,,,,,10000
outfoxxed/hy3,,,7935,5537,6110,6888
ovenmedialabs/ovenmediaengine,,,,,,
overload-technologies/overload,6800,4286,6038,3827,8283,6279
overthewireorg/overthewire-website,10000,2400,3223,2469,3600,3189
overv/vramfs,,10000,,,10000,6250
overv/vulkantutorial,2175,2272,1640,1667,2099,1337
owasp-modsecurity/modsecurity,3427,5091,6311,4623,4210,1945
owncloud/client,5329,4505,4510,2549,2006,3663
owntone/owntone-server,5657,4238,5114,4573,5756,3937
owntracks/recorder,5918,3999,4691,7599,7415,5807
oxen-io/lokinet,5610,4613,3993,9854,4801,3085
oxters168/pluvia,,,,5215,5759,5035
p-gen/smenu,10000,10000,10000,9636,10000,9951
p-h-c/phc-winner-argon2,10000,,,,,10000
