repo,value_class,host,creators,origin,known_funders,repo_tm,repo_tm_owner,repo_tm_owner_domain,repo_tm_owner_type,repo_confidence,repo_reason,user,user_name,user_type,user_owner,user_owner_name,user_owner_domain,user_owner_type,user_tm,user_tm_owner,user_tm_owner_domain,user_tm_owner_type,user_confidence,user_reason,checked_at
jerry-git/pytest-split,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jerry-git,,,,,,,,,,,,,2026-04-27T23:00:00Z
jessetane/queue,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jessetane,,,,,,,,,,,,,2026-04-27T23:00:00Z
jest-community/eslint-plugin-jest,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jest-community,,,,,,,,,,,,,2026-04-27T23:00:00Z
jest-community/jest-extended,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jest-community,,,,,,,,,,,,,2026-04-27T23:00:00Z
jest-community/jest-junit,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jest-community,,,,,,,,,,,,,2026-04-27T23:00:00Z
jest-community/jest-watch-typeahead,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jest-community,,,,,,,,,,,,,2026-04-27T23:00:00Z
jestjs/jest,A,lf/openjs,Christoph Nakazawa | Sebastian Mck,Created at Facebook (2014) by Christoph Nakazawa; donated to OpenJS Foundation in 2022 alongside the move to a dedicated jestjs/* org.,OpenJS Foundation | Meta (originator),Jest,OpenJS Foundation,eslint.org,community,90,inherited from owner mapping (jestjs),jestjs,Jest,Organization,jestjs,Jest,jestjs.io,community,Jest,OpenJS Foundation,jestjs.io,community,90,OpenJS-hosted JS test framework (originated at Meta),2026-04-27T22:41:10Z
jethrogb/rust-cexpr,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jethrogb,,,,,,,,,,,,,2026-04-27T23:00:00Z
jfhbrook/node-ecstatic,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jfhbrook,,,,,,,,,,,,,2026-04-27T23:00:00Z
jfransham/smallstring,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jfransham,,,,,,,,,,,,,2026-04-27T23:00:00Z
jfromaniello/lru-memoizer,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jfromaniello,,,,,,,,,,,,,2026-04-27T23:00:00Z
jfromaniello/selfsigned,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jfromaniello,,,,,,,,,,,,,2026-04-27T23:00:00Z
jfromaniello/url-join,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jfromaniello,,,,,,,,,,,,,2026-04-27T23:00:00Z
jgm/pandocfilters,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jgm,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhchen/fast-diff,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhchen,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhermsmeier/node-http-link-header,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhermsmeier,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhermsmeier/node-scuid,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhermsmeier,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhiesey/stream-http,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhiesey,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhiesey/to-arraybuffer,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhiesey,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhpratt/deranged,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhpratt,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhpratt/num-conv,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhpratt,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhpratt/num_threads,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhpratt,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhpratt/powerfmt,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhpratt,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhpratt/standback,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhpratt,,,,,,,,,,,,,2026-04-27T23:00:00Z
jhurliman/node-rate-limiter,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jhurliman,,,,,,,,,,,,,2026-04-27T23:00:00Z
jihchi/dify,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jihchi,,,,,,,,,,,,,2026-04-27T23:00:00Z
jiixyj/libebur128,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jiixyj,,,,,,,,,,,,,2026-04-27T23:00:00Z
jij-inc/pyo3-stub-gen,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jij-inc,,,,,,,,,,,,,2026-04-27T23:00:00Z
jimblandy/perf-event,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jimblandy,,,,,,,,,,,,,2026-04-27T23:00:00Z
jimmycuadra/retry,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jimmycuadra,,,,,,,,,,,,,2026-04-27T23:00:00Z
jimmycuadra/rust-shellwords,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jimmycuadra,,,,,,,,,,,,,2026-04-27T23:00:00Z
jimmycuadra/shellwords,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jimmycuadra,,,,,,,,,,,,,2026-04-27T23:00:00Z
jimmywarting/formdata,C,,Jimmy Wärting,,,,,,individual,60,inherited from owner mapping (jimmywarting),jimmywarting,Jimmy Wärting,User,jimmywarting,Jimmy Wärting,,individual,,,,individual,60,solo maintainer (node-fetch),2026-04-27T22:41:10Z
jimmywarting/node-domexception,B,,Jimmy Wärting,,,,,,individual,60,inherited from owner mapping (jimmywarting),jimmywarting,Jimmy Wärting,User,jimmywarting,Jimmy Wärting,,individual,,,,individual,60,solo maintainer (node-fetch),2026-04-27T22:41:10Z
jimp-dev/jimp,B,,,,,Jimp,Jimp contributors,,community,90,inherited from owner mapping (jimp-dev),jimp-dev,jimp,Organization,jimp-dev,Jimp,,community,Jimp,Jimp contributors,,community,90,JS image-processing community project,2026-04-27T22:41:10Z
jinder/path,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jinder,,,,,,,,,,,,,2026-04-27T23:00:00Z
jix/zwohash,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jix,,,,,,,,,,,,,2026-04-27T23:00:00Z
jjyr/buddy-alloc,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jjyr,,,,,,,,,,,,,2026-04-27T23:00:00Z
jkowalsk/iso7816-tlv,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jkowalsk,,,,,,,,,,,,,2026-04-27T23:00:00Z
jkroso/normalize-svg-path,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jkroso,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmap-rs/json-pointer,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmap-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmcarpenter2/swifter,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmcarpenter2,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmcnamara/xlsxwriter,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmcnamara,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmcomets/tcmalloc-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmcomets,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmenga/requests-aws-sign,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmenga,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmesmon/build-env,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmesmon,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmesmon/ioctl,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmesmon,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmesmon/utf8-cstr,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmesmon,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmespath/jmespath.js,D,,,,,JMESPath,JMESPath contributors,,community,90,inherited from owner mapping (jmespath),jmespath,,,jmespath,JMESPath,jmespath.org,community,JMESPath,JMESPath contributors,jmespath.org,community,90,JSON-query spec + tooling community,2026-04-27T22:41:10Z
jmespath/jmespath.py,A,,,,,JMESPath,JMESPath contributors,jmespath.org,community,90,inherited from owner mapping (jmespath),jmespath,,,jmespath,JMESPath,jmespath.org,community,JMESPath,JMESPath contributors,jmespath.org,community,90,JSON-query spec + tooling community,2026-04-27T22:41:10Z
jmg-duarte/sealed-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmg-duarte,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmgilman/rustify,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmgilman,,,,,,,,,,,,,2026-04-27T23:00:00Z
jmgilman/vaultrs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jmgilman,,,,,,,,,,,,,2026-04-27T23:00:00Z
jneem/imbl,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jneem,,,,,,,,,,,,,2026-04-27T23:00:00Z
jneem/imbl-sized-chunks,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jneem,,,,,,,,,,,,,2026-04-27T23:00:00Z
jneem/memmem,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jneem,,,,,,,,,,,,,2026-04-27T23:00:00Z
jni-rs/javac,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jni-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
jni-rs/jni-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jni-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
jni-rs/jni-sys,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jni-rs,,,,,,,,,,,,,2026-04-27T23:00:00Z
jnqnfe/pulse-binding-rust,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jnqnfe,,,,,,,,,,,,,2026-04-27T23:00:00Z
jnwatson/py-lmdb,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jnwatson,,,,,,,,,,,,,2026-04-27T23:00:00Z
joblib/joblib,B,,,,INRIA,Joblib,Joblib contributors,joblib.readthedocs.io,community,90,inherited from owner mapping (joblib),joblib,,Organization,joblib,Joblib,joblib.readthedocs.io,community,Joblib,Joblib contributors,joblib.readthedocs.io,community,90,Python parallel-execution lib (NumFOCUS-adjacent),2026-04-27T22:41:10Z
joblib/joblib-spark,D,,,,,Joblib,Joblib contributors,,community,90,inherited from owner mapping (joblib),joblib,,Organization,joblib,Joblib,joblib.readthedocs.io,community,Joblib,Joblib contributors,joblib.readthedocs.io,community,90,Python parallel-execution lib (NumFOCUS-adjacent),2026-04-27T22:41:10Z
joblib/threadpoolctl,B,,,,,Joblib,Joblib contributors,,community,90,inherited from owner mapping (joblib),joblib,,Organization,joblib,Joblib,joblib.readthedocs.io,community,Joblib,Joblib contributors,joblib.readthedocs.io,community,90,Python parallel-execution lib (NumFOCUS-adjacent),2026-04-27T22:41:10Z
joe-bell/cva,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joe-bell,,,,,,,,,,,,,2026-04-27T23:00:00Z
joepie91/node-stream-length,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joepie91,,,,,,,,,,,,,2026-04-27T23:00:00Z
johalun/sysctl-rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johalun,,,,,,,,,,,,,2026-04-27T23:00:00Z
johannesbuchner/imagehash,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johannesbuchner,,,,,,,,,,,,,2026-04-27T23:00:00Z
johannesvollmer/exrs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johannesvollmer,,,,,,,,,,,,,2026-04-27T23:00:00Z
johannesvollmer/lebe,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johannesvollmer,,,,,,,,,,,,,2026-04-27T23:00:00Z
johannhof/difference.rs,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johannhof,,,,,,,,,,,,,2026-04-27T23:00:00Z
john-kurkowski/tldextract,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),john-kurkowski,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnagan/clean-webpack-plugin,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnagan,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnmichel/library-detector-for-chrome,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnmichel,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnotander/rgba-regex,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnotander,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnschug/cstr-argument,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnschug,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnscience/assert_enum_variants,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnscience,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnscience/qualifier_attr,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnscience,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnsnowlabs/spark-nlp,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnsnowlabs,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnsoncodehk/muggle-string,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnsoncodehk,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnsoncodehk/signals,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnsoncodehk,,,,,,,,,,,,,2026-04-27T23:00:00Z
johnstonskj/rust-email_address,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johnstonskj,,,,,,,,,,,,,2026-04-27T23:00:00Z
johntitor/mach2,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johntitor,,,,,,,,,,,,,2026-04-27T23:00:00Z
johntitor/termize,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),johntitor,,,,,,,,,,,,,2026-04-27T23:00:00Z
jojojet/radians,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jojojet,,,,,,,,,,,,,2026-04-27T23:00:00Z
jojojet/real_float,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jojojet,,,,,,,,,,,,,2026-04-27T23:00:00Z
joke2k/django-environ,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joke2k,,,,,,,,,,,,,2026-04-27T23:00:00Z
joke2k/faker,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joke2k,,,,,,,,,,,,,2026-04-27T23:00:00Z
joliss/js-string-escape,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joliss,,,,,,,,,,,,,2026-04-27T23:00:00Z
joliss/node-quick-temp,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joliss,,,,,,,,,,,,,2026-04-27T23:00:00Z
joliss/node-walk-sync,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joliss,,,,,,,,,,,,,2026-04-27T23:00:00Z
joliss/promise-map-series,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),joliss,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonas-schievink/adler,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonas-schievink,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonasbb/serde_with,C,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonasbb,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonathaneunice/ansiwrap,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonathaneunice,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonathaneunice/colors,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonathaneunice,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonathaneunice/textwrap3,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonathaneunice,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonathanong/ee-first,B,,Jonathan Ong,,,,,,individual,90,inherited from owner mapping (jonathanong),jonathanong,jongleberry,User,jonathanong,Jonathan Ong,,individual,,,,individual,90,solo maintainer (Koa core),2026-04-27T22:41:10Z
jonathantneal/postcss-color-mod-function,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonathantneal,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonbern/fetch-retry,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonbern,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/bus,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/fantoccini,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/flurry,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/griddle,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/guardian,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/haphazard,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/hashbag,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/inferno,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/rust-zipf,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/stream-cancel,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/tokio-io-pool,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonhoo/tokio-zookeeper,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonhoo,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonnadal/choice,D,,,,,,,,,0,owner not in claude-github-users.csv (likely C/D class),jonnadal,,,,,,,,,,,,,2026-04-27T23:00:00Z
jonschlinkert/add-filename-increment,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/align-text,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/ansi-cyan,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/ansi-gray,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/ansi-red,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/ansi-wrap,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/arr-diff,C,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/arr-filter,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/arr-flatten,C,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/arr-map,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/arr-union,C,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/array-each,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/array-initial,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
jonschlinkert/array-last,D,,Jon Schlinkert,,,,,,individual,90,inherited from owner mapping (jonschlinkert),jonschlinkert,Jon Schlinkert,User,jonschlinkert,Jon Schlinkert,jonschlinkert.com,individual,,,jonschlinkert.com,individual,90,solo maintainer (~1000 npm util libs),2026-04-27T22:41:10Z
