"user","user_id","user_type","name","company","blog","domain","is_verified","foundation","followers","public_repos","source"
"junkurihara","","","","","","","False","","","",""
"jupyter","7388996","Organization","Project Jupyter","","https://jupyter.org","","False","","3431","134","db"
"jupyter-contrib","","","","","","","False","","","",""
"jupyter-lsp","92232904","Organization","","","https://jupyterlab-lsp.readthedocs.io/","","False","","36","7","db"
"jupyter-server","","","","","","","False","","","",""
"jupyter-widgets","25869250","Organization","Jupyter Widgets","","https://jupyter.org/","jupyter.org","True","","173","12","db"
"jupyterhub","17927519","Organization","JupyterHub","","https://jupyterhub.readthedocs.org","","False","","474","76","db"
"jupyterlab","22800682","Organization","JupyterLab","","https://jupyter.org","","False","","1501","66","db"
"jurassix","","","","","","","False","","","",""
"justinbeckwith","534619","User","Justin Beckwith","@promptfoo ","http://jbeckwith.com","","False","","730","246","db"
"justindsmith","","","","","","","False","","","",""
"justindujardin","","","","","","","False","","","",""
"justinfagnani","522948","User","Justin Fagnani","Stealth Mode Startup™","http://justinfagnani.com","","False","","1078","141","db"
"justinhelmer","","","","","","","False","","","",""
"justinmahar","","","","","","","False","","","",""
"justinmayer","1503700","User","Justin Mayer","","https://justinmayer.com/","","False","","341","36","db"
"justinmc","","","","","","","False","","","",""
"justinsisley","","","","","","","False","","","",""
"justjake","296279","User","Jake Teton-Landis","Notion Labs, Inc","https://jake.tl","","False","","445","187","db"
"justkey007","36489637","User","Juste Méthode B.","@cervotech ","","","False","","24","44","db"
"justmoon","","","","","","","False","","","",""
"jvdd","","","","","","","False","","","",""
"jviereck","","","","","","","False","","","",""
"jviide","","","","","","","False","","","",""
"jviotti","","","","","","","False","","","",""
"jvkersch","","","","","","","False","","","",""
"jwadhams","1613739","User","Jeremy Wadhams","Wingtip Labs","","","False","","87","22","db"
"jwalton","1771003","User","Jason Walton","","https://thedreaming.org","","False","","96","107","db"
"jwarby","","","","","","","False","","","",""
"jwodder","","","","","","","False","","","",""
"jwtk","8755770","Organization","","","","","False","","76","4","db"
"jxson","","","","","","","False","","","",""
"jyksnw","","","","","","","False","","","",""
"k1low","57114","User","Ken’ichiro Oyama","@tailor-inc / 101000LAB","http://101000lab.org","","False","","704","363","db"
"k3nsei","","","","","","","False","","","",""
"ka-weihe","","","","","","","False","","","",""
"kaaveland","","","","","","","False","","","",""
"kaazing","","","","","","","False","","","",""
"kadirahq","13164545","Organization","KADIRA","","https://kadira.io","","False","","7","64","db"
"kaelzhang","","","","","","","False","","","",""
"kaesetoast","","","","","","","False","","","",""
"kagami","533383","User","","","https://medium.com/@KagamiH","","False","","477","106","db"
"kaggle","1336944","Organization","Kaggle","","http://www.kaggle.com","","False","","2042","13","db"
"kaicataldo","","","","","","","False","","","",""
"kaimallea","228982","User","Kai Mallea","@malleaio ","https://kai.dev/","","False","","109","52","db"
"kaisermann","12702016","User","Christian Kaisermann","@getcircuit ","kaisermann.me","","False","","604","92","db"
"kaitai-io","17322584","Organization","Kaitai team","","https://kaitai.io/","kaitai.io","True","","192","57","db"
"kalamay","","","","","","","False","","","",""
"kallaspriit","","","","","","","False","","","",""
"kamadak","","","","","","","False","","","",""
"kamicane","","","","","","","False","","","",""
"kamikillerto","","","","","","","False","","","",""
"kamilkisiela","","","","","","","False","","","",""
"kamranayub","","","","","","","False","","","",""
"kangax","383","User","Juriy Zaytsev","Facebook → WeWork → LinkedIn","http://perfectionkills.com","","False","","3396","81","db"
"kangz","","","","","","","False","","","",""
"kaorun343","5625395","User","","","https://kaorun343.hatenablog.com/","","False","","418","43","db"
"kaporzhu","","","","","","","False","","","",""
"kapouer","","","","","","","False","","","",""
"kardeiz","","","","","","","False","","","",""
"karibash","","","","","","","False","","","",""
"karimmokhtar","","","","","","","False","","","",""
"karissa","","","","","","","False","","","",""
"karl-run","","","","","","","False","","","",""
"karma-runner","3284117","Organization","Karma","","","","False","","88","46","db"
"kartik-v","3592619","User","Kartik Visweswaran","Krajee","krajee.com","","False","","2229","138","db"
"kas-gui","61651178","Organization","","","","","False","","15","10","db"
"kata198","","","","","","","False","","","",""
"kategengler","","","","","","","False","","","",""
"katex","31191489","Organization","KaTeX","","https://katex.org","katex.org","True","","150","7","db"
"katharostech","","","","","","","False","","","",""
"kauegimenes","","","","","","","False","","","",""
"kawanet","9765","User","Yusuke Kawasaki","","http://www.kawa.net/","","False","","165","172","db"
"kayak","521891","Organization","KAYAK","","https://www.kayak.com/","","False","","28","71","db"
"kazariex","","","","","","","False","","","",""
"kazhala","","","","","","","False","","","",""
"kazijawad","","","","","","","False","","","",""
"kazuhikoarase","1137546","User","kazuhiko arase","","http://www.d-project.com/","","False","","226","48","db"
"kbandla","200847","User","Kiran Bandla","","","","False","","640","36","db"
"kbknapp","6942134","User","Kevin K.","","https://k8p.me","","False","","337","124","db"
"kciter","3623695","User","Sunhyoup Lee","@marpple ","https://kciter.so","","False","","716","97","db"
"kcnarf","","","","","","","False","","","",""
"kdy1","29931815","User","Donny/강동윤","@delinoio","https://kdy1.dev","","False","","4422","298","db"
"keats","680355","User","Vincent Prouillet","","http://www.vincentprouillet.com","","False","","847","172","db"
"kedro-org","93382166","Organization","Kedro","","https://kedro.org/","","False","","299","19","db"
"keeganstreet","","","","","","","False","","","",""
"keep-starknet-strange","118723009","Organization","Keep Starknet Strange","","https://exploration.starkware.co/","","False","","474","103","db"
"keeperofdakeys","","","","","","","False","","","",""
"keepitcool","","","","","","","False","","","",""
"keeprocking","","","","","","","False","","","",""
"kefirjs","8868275","Organization","Kefir","","","","False","","3","5","db"
"kehaowu","","","","","","","False","","","",""
"keiichishima","","","","","","","False","","","",""
"keik","","","","","","","False","","","",""
"keirlawson","","","","","","","False","","","",""
"keithamus","118266","User","Keith Cirkel","Mozilla","https://www.keithcirkel.co.uk","","False","","1785","355","db"
"keithmorris","","","","","","","False","","","",""
"kelektiv","22543357","Organization","Kelektiv","","","","False","","34","3","db"
"keleshev","619158","User","Vladimir Keleshev","","keleshev.com","","False","","382","66","db"
"kellym","","","","","","","False","","","",""
"kellyselden","","","","","","","False","","","",""
"kemaweyan","","","","","","","False","","","",""
"kemitchell","","","","","","","False","","","",""
"kenany","","","","","","","False","","","",""
"kenchris","","","","","","","False","","","",""
"kennethanceyer","","","","","","","False","","","",""
"kennethjiang","","","","","","","False","","","",""
"kennethreitz","119893","User","Kenneth Reitz","","kennethreitz.org","","False","","29794","74","db"
"kennknowles","","","","","","","False","","","",""
"kenny-hibino","","","","","","","False","","","",""
"kenny2github","","","","","","","False","","","",""
"kennytm","103023","User","","","","","False","","881","140","db"
"kensho","","","","","","","False","","","",""
"kenspirit","","","","","","","False","","","",""
"kentcdodds","1500684","User","Kent C. Dodds","@epicweb-dev ","https://kentcdodds.com","","False","","34623","746","db"
"kentonishi","","","","","","","False","","","",""
"kentor","","","","","","","False","","","",""
"kenwheeler","286616","User","Ken Wheeler","Wheeler Audio","http://kenwheeler.github.io","","False","","5282","108","db"
"keonik","46365891","User","John Fay","@MileTwo @offbyone-ai ","jfay.dev","","False","","27","41","db"
"keras-team","34455048","Organization","Keras","","https://keras.io/","","False","","2697","21","db"
"keredson","2049665","User","Derek Anderson","Google","","","False","","76","92","db"
"kerimdzhanov","","","","","","","False","","","",""
"kerollmops","","","","","","","False","","","",""
"keruspe","","","","","","","False","","","",""
"kesla","","","","","","","False","","","",""
"kesne","","","","","","","False","","","",""
"kessler","","","","","","","False","","","",""
"kettanaito","14984911","User","Artem Zakharchenko","@epicweb-dev ","https://kettanaito.com","","False","","2180","120","db"
"kettek","","","","","","","False","","","",""
"keverw","","","","","","","False","","","",""
"kevin1024","21099","User","Kevin McCarthy","@realgeeks","http://kevinmccarthy.org/","","False","","160","64","db"
"kevinbeaty","","","","","","","False","","","",""
"kevinheavey","","","","","","","False","","","",""
"kevinmehall","119951","User","Kevin Mehall","","https://kevinmehall.net","","False","","213","113","db"
"kevinmusgrave","2314891","User","Kevin Musgrave","Fujitsu Research","KevinMusgrave.com","","False","","521","19","db"
"kevinoid","","","","","","","False","","","",""
"kevinvandy","28243511","User","Kevin Van Cott","RentVision","kevinvancott.dev","","False","","524","35","db"
"kevlened","","","","","","","False","","","",""
"kevva","709159","User","Kevin Mårtensson","","","","False","","1681","231","db"
"kewisch","607198","User","Philipp Kewisch","MZLA/Thunderbird","","","False","","135","130","db"
"keyang","1092855","User","Keyang Xiang","Artomatix","http://keyangxiang.com","","False","","69","70","db"
"keyanzhang","","","","","","","False","","","",""
"keybase","5400834","Organization","Keybase","","https://keybase.io","","False","","672","216","db"
"keycloak","4921466","Organization","Keycloak","","http://www.keycloak.org","","False","","1348","27","db"
"keymetrics","7799069","Organization","Keymetrics","","https://pm2.io","pm2.io","True","","55","71","db"
"kezhuw","","","","","","","False","","","",""
"kgryte","2643044","User","Athan","@stdlib-js @quansight @data-apis","https://github.com/stdlib-js/stdlib","","False","","593","338","db"
"khalifenizar","","","","","","","False","","","",""
"khan","15455","Organization","Khan Academy","","https://www.khanacademy.org/","","False","","951","472","db"
"khang06","","","","","","","False","","","",""
"khtdr","","","","","","","False","","","",""
"kibertoad","","","","","","","False","","","",""
"kidjp85","3859537","User","Asher Nguyen","SEEK","ashernguyen.site","","False","","45","202","db"
"kieranwynn","","","","","","","False","","","",""
